dispute_id,transaction_id,customer_id,created_date,reason,status,amount
dsp_002402,txn_00317930,cust_02349,2025-12-06,product_not_received,won,36.6
dsp_002403,txn_00318049,cust_03821,2026-02-18,fraudulent,pending,3.87
dsp_002404,txn_00318311,cust_00268,2026-02-08,fraudulent,lost,80.97
dsp_002405,txn_00318359,cust_04863,2026-04-01,fraudulent,won,33.12
dsp_002406,txn_00318523,cust_03421,2026-01-09,product_not_received,won,5.89
dsp_002407,txn_00318788,cust_03604,2026-03-03,duplicate,pending,15.04
dsp_002408,txn_00318882,cust_03604,2026-03-12,fraudulent,lost,2.56
dsp_002409,txn_00319068,cust_03220,2025-10-19,duplicate,won,321.71
dsp_002410,txn_00319253,cust_03609,2026-02-03,duplicate,won,41.91
dsp_002411,txn_00319263,cust_03609,2026-03-27,product_not_received,pending,12.25
dsp_002412,txn_00319363,cust_03609,2025-05-29,unauthorized,lost,34.49
dsp_002413,txn_00319420,cust_00148,2026-02-09,fraudulent,lost,92.18
dsp_002414,txn_00319735,cust_00664,2026-03-25,fraudulent,lost,83.12
dsp_002415,txn_00319750,cust_00664,2026-03-23,fraudulent,lost,64.17
dsp_002416,txn_00319766,cust_00664,2026-02-28,fraudulent,lost,213.84
dsp_002417,txn_00319779,cust_00664,2026-03-06,fraudulent,lost,52.24
dsp_002418,txn_00319823,cust_00417,2026-02-24,product_not_received,pending,75.5
dsp_002419,txn_00319851,cust_00417,2026-02-22,fraudulent,lost,90.55
dsp_002420,txn_00320283,cust_04088,2026-04-01,fraudulent,lost,10.21
dsp_002421,txn_00320340,cust_04088,2025-12-21,not_as_described,pending,307.71
dsp_002422,txn_00320369,cust_04088,2026-03-03,not_as_described,lost,32.21
dsp_002423,txn_00320718,cust_01704,2026-02-08,not_as_described,pending,49.06
dsp_002424,txn_00320729,cust_01704,2026-01-23,fraudulent,lost,18.08
dsp_002425,txn_00321103,cust_03312,2026-02-08,fraudulent,lost,16.67
dsp_002426,txn_00321160,cust_03312,2025-12-11,product_not_received,won,49.75
dsp_002427,txn_00321174,cust_03312,2026-02-13,product_not_received,lost,62.34
dsp_002428,txn_00321192,cust_03312,2026-03-14,fraudulent,won,26.44
dsp_002429,txn_00321209,cust_03312,2025-12-15,product_not_received,pending,35.36
dsp_002430,txn_00321211,cust_03312,2026-01-08,fraudulent,lost,90.35
dsp_002431,txn_00321378,cust_02937,2025-11-01,duplicate,won,11.22
dsp_002432,txn_00321444,cust_02937,2025-12-12,fraudulent,pending,46.83
dsp_002433,txn_00321475,cust_03630,2026-01-17,duplicate,won,40.36
dsp_002434,txn_00321495,cust_03630,2026-04-07,not_as_described,pending,6.54
dsp_002435,txn_00321659,cust_00924,2026-03-19,fraudulent,won,49.44
dsp_002436,txn_00321867,cust_03741,2025-12-22,product_not_received,pending,8.53
dsp_002437,txn_00321996,cust_03741,2025-10-04,product_not_received,pending,30.4
dsp_002438,txn_00322438,cust_03893,2025-12-04,product_not_received,pending,35.77
dsp_002439,txn_00322449,cust_03893,2026-04-01,fraudulent,lost,18.63
dsp_002440,txn_00322476,cust_03893,2025-12-01,fraudulent,lost,14.44
dsp_002441,txn_00322763,cust_03803,2026-02-01,product_not_received,pending,16.5
dsp_002442,txn_00322870,cust_02159,2026-02-19,fraudulent,lost,84.0
dsp_002443,txn_00322969,cust_02159,2026-02-07,product_not_received,won,135.18
dsp_002444,txn_00322993,cust_02159,2026-01-28,fraudulent,lost,138.14
dsp_002445,txn_00323171,cust_01507,2026-01-28,fraudulent,won,76.95
dsp_002446,txn_00323472,cust_03657,2026-03-11,duplicate,won,7.99
dsp_002447,txn_00323554,cust_02131,2026-03-21,duplicate,lost,78.39
dsp_002448,txn_00323563,cust_02131,2026-03-27,fraudulent,pending,75.02
dsp_002449,txn_00323603,cust_02131,2026-03-29,not_as_described,pending,23.09
dsp_002450,txn_00323605,cust_02131,2026-03-02,duplicate,lost,17.99
dsp_002451,txn_00323746,cust_03028,2026-03-03,fraudulent,lost,35.01
dsp_002452,txn_00323826,cust_03028,2026-02-03,product_not_received,won,127.59
dsp_002453,txn_00323879,cust_01649,2026-02-16,product_not_received,pending,164.09
dsp_002454,txn_00324045,cust_01649,2025-10-15,unauthorized,won,18.81
dsp_002455,txn_00324058,cust_00795,2026-04-02,fraudulent,lost,24.82
dsp_002456,txn_00324113,cust_01345,2025-11-09,fraudulent,lost,37.52
dsp_002457,txn_00324245,cust_01345,2026-01-13,product_not_received,lost,35.24
dsp_002458,txn_00324265,cust_01345,2026-01-21,unauthorized,lost,63.9
dsp_002459,txn_00324290,cust_04806,2026-01-06,product_not_received,won,153.24
dsp_002460,txn_00324439,cust_04806,2025-12-19,duplicate,won,51.29
dsp_002461,txn_00324809,cust_01746,2026-02-22,fraudulent,lost,18.5
dsp_002462,txn_00324834,cust_02768,2026-03-11,fraudulent,won,16.76
dsp_002463,txn_00324870,cust_02768,2026-04-09,duplicate,won,16.14
dsp_002464,txn_00324977,cust_02768,2026-02-25,not_as_described,lost,6.06
dsp_002465,txn_00325047,cust_04989,2025-10-15,fraudulent,won,126.51
dsp_002466,txn_00325178,cust_04989,2025-12-14,fraudulent,lost,5.44
dsp_002467,txn_00325255,cust_04434,2025-07-24,fraudulent,lost,38.17
dsp_002468,txn_00325398,cust_01155,2025-12-05,unauthorized,lost,70.39
dsp_002469,txn_00325624,cust_04937,2025-12-19,duplicate,won,64.31
dsp_002470,txn_00325686,cust_04937,2025-12-12,product_not_received,pending,59.52
dsp_002471,txn_00326019,cust_02294,2026-02-28,not_as_described,won,127.25
dsp_002472,txn_00326354,cust_02586,2026-02-18,product_not_received,won,34.78
dsp_002473,txn_00326397,cust_02586,2026-01-17,not_as_described,pending,7.47
dsp_002474,txn_00326482,cust_02586,2026-01-15,fraudulent,lost,3.67
dsp_002475,txn_00326499,cust_00061,2026-02-13,product_not_received,pending,121.54
dsp_002476,txn_00326890,cust_01890,2025-09-28,duplicate,won,17.7
dsp_002477,txn_00326892,cust_01890,2025-12-02,product_not_received,won,21.67
dsp_002478,txn_00326984,cust_01890,2025-05-09,fraudulent,lost,16.27
dsp_002479,txn_00327004,cust_02121,2025-11-13,not_as_described,pending,9.93
dsp_002480,txn_00327075,cust_02121,2026-03-16,product_not_received,won,20.93
dsp_002481,txn_00327144,cust_02121,2025-12-07,duplicate,lost,15.98
dsp_002482,txn_00327234,cust_01817,2026-03-06,fraudulent,pending,8.23
dsp_002483,txn_00327400,cust_00033,2026-03-22,duplicate,lost,72.56
dsp_002484,txn_00327407,cust_00033,2026-03-13,product_not_received,lost,3.59
dsp_002485,txn_00327521,cust_00662,2026-03-22,duplicate,won,24.86
dsp_002486,txn_00327688,cust_01875,2026-01-10,fraudulent,won,103.32
dsp_002487,txn_00327939,cust_04406,2026-03-02,product_not_received,lost,18.05
dsp_002488,txn_00327940,cust_03694,2026-03-18,product_not_received,won,47.24
dsp_002489,txn_00328028,cust_03694,2026-03-20,fraudulent,lost,166.79
dsp_002490,txn_00328046,cust_00985,2025-11-07,fraudulent,won,29.27
dsp_002491,txn_00328138,cust_02205,2025-11-07,fraudulent,lost,46.15
dsp_002492,txn_00328196,cust_02205,2026-01-04,fraudulent,lost,2.87
dsp_002493,txn_00328230,cust_02205,2026-04-10,product_not_received,pending,14.83
dsp_002494,txn_00328268,cust_02205,2025-11-10,fraudulent,lost,34.39
dsp_002495,txn_00328535,cust_00940,2026-01-05,product_not_received,won,9.12
dsp_002496,txn_00328864,cust_03770,2026-03-21,product_not_received,won,28.95
dsp_002497,txn_00329017,cust_03705,2025-11-07,not_as_described,won,80.71
dsp_002498,txn_00329314,cust_03428,2026-01-02,product_not_received,pending,240.92
dsp_002499,txn_00329572,cust_01487,2026-02-20,product_not_received,lost,22.63
dsp_002500,txn_00329611,cust_01487,2026-02-15,product_not_received,won,44.46
dsp_002501,txn_00329690,cust_01487,2026-03-30,duplicate,won,23.0
dsp_002502,txn_00329742,cust_03839,2025-11-16,not_as_described,lost,20.61
dsp_002503,txn_00329759,cust_03839,2026-01-13,fraudulent,lost,36.01
dsp_002504,txn_00329826,cust_03839,2026-03-10,duplicate,won,43.77
dsp_002505,txn_00330309,cust_04446,2026-01-22,fraudulent,lost,10.33
dsp_002506,txn_00330350,cust_04446,2025-03-27,not_as_described,won,33.02
dsp_002507,txn_00330370,cust_03668,2026-03-11,fraudulent,pending,12.32
dsp_002508,txn_00330622,cust_03089,2026-01-17,duplicate,won,226.9
dsp_002509,txn_00330706,cust_01331,2026-02-02,not_as_described,lost,87.92
dsp_002510,txn_00330738,cust_01331,2026-02-23,not_as_described,lost,15.51
dsp_002511,txn_00330759,cust_01331,2026-02-12,not_as_described,lost,31.35
dsp_002512,txn_00330875,cust_01331,2026-02-02,product_not_received,won,35.04
dsp_002513,txn_00330893,cust_03235,2026-02-13,product_not_received,won,6.67
dsp_002514,txn_00331065,cust_03235,2026-02-16,fraudulent,won,408.85
dsp_002515,txn_00331133,cust_03377,2026-01-12,duplicate,lost,1.96
dsp_002516,txn_00331155,cust_03377,2026-01-17,unauthorized,pending,128.24
dsp_002517,txn_00331166,cust_03377,2025-12-21,fraudulent,lost,36.29
dsp_002518,txn_00331658,cust_03629,2025-12-13,unauthorized,lost,117.27
dsp_002519,txn_00331718,cust_03629,2025-12-04,fraudulent,pending,36.31
dsp_002520,txn_00331754,cust_01292,2026-04-10,fraudulent,lost,28.18
dsp_002521,txn_00331859,cust_01661,2026-01-01,product_not_received,lost,108.52
dsp_002522,txn_00332063,cust_04289,2026-03-31,product_not_received,won,155.76
dsp_002523,txn_00332193,cust_02523,2026-03-07,fraudulent,lost,8.39
dsp_002524,txn_00332206,cust_02523,2026-03-16,duplicate,won,1.44
dsp_002525,txn_00332381,cust_00624,2026-01-12,fraudulent,lost,24.39
dsp_002526,txn_00332398,cust_00624,2026-02-13,product_not_received,won,31.14
dsp_002527,txn_00332511,cust_00624,2026-03-17,fraudulent,lost,8.89
dsp_002528,txn_00332518,cust_00624,2026-02-09,fraudulent,pending,42.62
dsp_002529,txn_00332771,cust_04328,2025-06-02,fraudulent,lost,16.37
dsp_002530,txn_00332835,cust_02200,2026-03-02,not_as_described,lost,47.99
dsp_002531,txn_00333082,cust_02561,2025-10-06,not_as_described,pending,9.26
dsp_002532,txn_00333469,cust_00142,2026-03-07,fraudulent,lost,25.89
dsp_002533,txn_00333498,cust_00142,2026-03-14,fraudulent,lost,38.95
dsp_002534,txn_00333570,cust_00142,2026-03-19,duplicate,won,26.78
dsp_002535,txn_00333677,cust_03090,2026-03-07,fraudulent,lost,29.16
dsp_002536,txn_00333803,cust_02525,2026-01-08,fraudulent,pending,29.78
dsp_002537,txn_00333845,cust_02525,2026-02-23,not_as_described,pending,21.83
dsp_002538,txn_00333900,cust_02525,2025-10-03,not_as_described,pending,59.97
dsp_002539,txn_00333915,cust_02525,2026-02-14,duplicate,lost,3.01
dsp_002540,txn_00334192,cust_04423,2026-03-16,not_as_described,pending,11.58
dsp_002541,txn_00334422,cust_04876,2026-01-20,fraudulent,lost,14.22
dsp_002542,txn_00334539,cust_04876,2026-01-15,fraudulent,won,30.7
dsp_002543,txn_00334578,cust_02676,2026-04-06,fraudulent,lost,267.18
dsp_002544,txn_00334675,cust_04082,2026-03-15,not_as_described,lost,27.25
dsp_002545,txn_00334737,cust_04082,2026-03-18,product_not_received,lost,122.0
dsp_002546,txn_00334806,cust_03325,2025-11-07,not_as_described,lost,43.44
dsp_002547,txn_00334873,cust_03325,2025-12-07,fraudulent,lost,65.93
dsp_002548,txn_00335282,cust_04871,2026-03-09,duplicate,won,15.18
dsp_002549,txn_00335307,cust_04871,2026-04-02,duplicate,lost,23.31
dsp_002550,txn_00335372,cust_04871,2026-03-08,fraudulent,lost,14.25
dsp_002551,txn_00335433,cust_02261,2025-11-27,product_not_received,lost,12.56
dsp_002552,txn_00335512,cust_02261,2025-10-16,not_as_described,lost,101.58
dsp_002553,txn_00335522,cust_02261,2026-03-14,not_as_described,won,14.5
dsp_002554,txn_00335574,cust_02261,2025-12-11,duplicate,won,14.37
dsp_002555,txn_00335606,cust_02261,2026-01-17,fraudulent,lost,14.25
dsp_002556,txn_00335625,cust_01776,2026-02-28,product_not_received,won,5.78
dsp_002557,txn_00335947,cust_00094,2026-01-31,product_not_received,lost,5.43
dsp_002558,txn_00336179,cust_00870,2025-10-02,fraudulent,won,91.67
dsp_002559,txn_00336279,cust_00870,2026-01-26,duplicate,lost,18.88
dsp_002560,txn_00336302,cust_00870,2025-09-03,product_not_received,lost,183.05
dsp_002561,txn_00336385,cust_04352,2026-03-13,fraudulent,won,15.62
dsp_002562,txn_00336624,cust_00715,2026-03-31,not_as_described,won,19.54
dsp_002563,txn_00336781,cust_04939,2026-01-10,duplicate,won,149.4
dsp_002564,txn_00336800,cust_04939,2025-11-24,not_as_described,lost,29.35
dsp_002565,txn_00336827,cust_04939,2025-11-14,product_not_received,won,3.35
dsp_002566,txn_00336849,cust_04939,2025-12-09,fraudulent,lost,83.71
dsp_002567,txn_00336999,cust_02507,2025-12-26,product_not_received,pending,4.08
dsp_002568,txn_00337111,cust_02507,2025-10-13,fraudulent,won,6.41
dsp_002569,txn_00337273,cust_01886,2026-03-26,fraudulent,lost,4.45
dsp_002570,txn_00337418,cust_00499,2025-10-04,duplicate,won,14.77
dsp_002571,txn_00337499,cust_00499,2026-01-02,not_as_described,pending,16.23
dsp_002572,txn_00337536,cust_01678,2026-02-13,not_as_described,lost,18.64
dsp_002573,txn_00337645,cust_01678,2026-02-08,fraudulent,lost,193.9
dsp_002574,txn_00337828,cust_04560,2025-12-12,fraudulent,won,25.85
dsp_002575,txn_00337897,cust_04560,2025-08-23,duplicate,won,80.77
dsp_002576,txn_00338541,cust_04472,2025-07-08,not_as_described,lost,29.62
dsp_002577,txn_00338677,cust_03083,2026-02-25,fraudulent,won,18.2
dsp_002578,txn_00338760,cust_03785,2025-10-30,fraudulent,lost,13.33
dsp_002579,txn_00338850,cust_03785,2026-01-28,product_not_received,pending,31.8
dsp_002580,txn_00339089,cust_01438,2026-02-24,product_not_received,pending,6.47
dsp_002581,txn_00339239,cust_00186,2026-01-17,duplicate,won,62.23
dsp_002582,txn_00339296,cust_00186,2025-12-25,fraudulent,lost,7.13
dsp_002583,txn_00339485,cust_04184,2026-02-20,fraudulent,won,36.56
dsp_002584,txn_00339556,cust_02711,2026-02-08,duplicate,won,31.09
dsp_002585,txn_00339583,cust_02711,2025-11-01,duplicate,lost,51.67
dsp_002586,txn_00339682,cust_02711,2026-03-09,fraudulent,lost,45.35
dsp_002587,txn_00339782,cust_02648,2026-03-17,fraudulent,won,97.4
dsp_002588,txn_00339836,cust_04490,2026-01-31,not_as_described,won,13.92
dsp_002589,txn_00339917,cust_04490,2025-12-24,fraudulent,lost,8.66
dsp_002590,txn_00340151,cust_02689,2026-03-17,product_not_received,lost,38.13
dsp_002591,txn_00340175,cust_02689,2026-03-10,fraudulent,won,37.62
dsp_002592,txn_00340245,cust_02689,2026-01-20,product_not_received,won,109.14
dsp_002593,txn_00340379,cust_04343,2025-09-01,fraudulent,lost,3.08
dsp_002594,txn_00340411,cust_04343,2025-11-02,not_as_described,lost,7.17
dsp_002595,txn_00340460,cust_04343,2025-12-04,product_not_received,lost,9.19
dsp_002596,txn_00340581,cust_04230,2026-03-20,fraudulent,won,80.71
dsp_002597,txn_00340588,cust_04052,2025-11-20,fraudulent,lost,9.1
dsp_002598,txn_00340606,cust_04052,2026-01-02,duplicate,won,16.91
dsp_002599,txn_00340786,cust_04052,2025-12-06,product_not_received,pending,23.92
dsp_002600,txn_00341080,cust_02845,2026-03-03,product_not_received,lost,13.56
dsp_002601,txn_00341251,cust_03882,2026-02-23,duplicate,lost,4.55
dsp_002602,txn_00341325,cust_02186,2025-10-05,unauthorized,lost,58.55
dsp_002603,txn_00341343,cust_02186,2025-09-05,not_as_described,won,12.75
dsp_002604,txn_00341387,cust_02186,2026-01-02,fraudulent,lost,11.21
dsp_002605,txn_00341433,cust_02186,2025-06-11,product_not_received,lost,34.93
dsp_002606,txn_00341458,cust_02186,2025-09-06,fraudulent,won,11.67
dsp_002607,txn_00341548,cust_00382,2025-11-15,duplicate,lost,25.64
dsp_002608,txn_00341569,cust_00382,2026-01-05,fraudulent,lost,535.58
dsp_002609,txn_00341687,cust_02993,2026-03-09,not_as_described,won,158.38
dsp_002610,txn_00341790,cust_01156,2026-03-12,fraudulent,won,23.19
dsp_002611,txn_00342032,cust_04946,2025-11-16,not_as_described,pending,26.37
dsp_002612,txn_00342315,cust_03854,2025-07-23,not_as_described,pending,67.24
dsp_002613,txn_00342481,cust_01729,2025-11-13,product_not_received,lost,10.45
dsp_002614,txn_00342503,cust_01729,2025-09-25,fraudulent,won,81.58
dsp_002615,txn_00342649,cust_02565,2026-02-06,product_not_received,won,72.97
dsp_002616,txn_00342888,cust_02426,2025-10-17,not_as_described,won,39.16
dsp_002617,txn_00342893,cust_02426,2025-10-28,fraudulent,pending,84.46
dsp_002618,txn_00343010,cust_01254,2026-03-24,duplicate,won,51.84
dsp_002619,txn_00343029,cust_01254,2026-03-17,product_not_received,won,9.91
dsp_002620,txn_00343118,cust_04206,2026-03-08,product_not_received,lost,81.43
dsp_002621,txn_00343160,cust_04206,2026-01-30,product_not_received,pending,56.42
dsp_002622,txn_00343354,cust_02994,2026-02-11,fraudulent,won,85.21
dsp_002623,txn_00343397,cust_02994,2026-03-18,fraudulent,pending,129.93
dsp_002624,txn_00343417,cust_02994,2026-03-13,duplicate,won,75.01
dsp_002625,txn_00343437,cust_02994,2026-03-18,product_not_received,lost,57.67
dsp_002626,txn_00343513,cust_02464,2026-03-08,unauthorized,won,99.21
dsp_002627,txn_00343547,cust_02464,2026-02-19,fraudulent,lost,104.02
dsp_002628,txn_00344115,cust_03692,2026-03-21,product_not_received,won,2.5
dsp_002629,txn_00344129,cust_03106,2026-01-25,product_not_received,lost,59.13
dsp_002630,txn_00344304,cust_03106,2026-03-22,fraudulent,lost,21.05
dsp_002631,txn_00344505,cust_02192,2025-09-05,product_not_received,lost,19.85
dsp_002632,txn_00344708,cust_03505,2025-11-18,fraudulent,lost,43.16
dsp_002633,txn_00344722,cust_03505,2025-11-08,product_not_received,won,5.97
dsp_002634,txn_00345056,cust_03417,2026-03-15,fraudulent,lost,23.23
dsp_002635,txn_00345155,cust_03003,2026-03-01,duplicate,won,36.34
dsp_002636,txn_00345452,cust_03992,2026-03-12,product_not_received,lost,41.77
dsp_002637,txn_00345550,cust_02207,2026-02-23,product_not_received,lost,26.1
dsp_002638,txn_00345801,cust_00531,2026-01-17,duplicate,won,83.24
dsp_002639,txn_00345960,cust_03980,2026-02-11,duplicate,lost,67.03
dsp_002640,txn_00346203,cust_01735,2026-03-21,not_as_described,won,38.27
dsp_002641,txn_00346326,cust_03538,2026-02-10,product_not_received,won,104.17
dsp_002642,txn_00346378,cust_03538,2026-04-08,fraudulent,lost,99.82
dsp_002643,txn_00346387,cust_03538,2026-04-06,product_not_received,lost,47.92
dsp_002644,txn_00346649,cust_03119,2026-03-16,product_not_received,won,13.16
dsp_002645,txn_00346670,cust_03119,2026-03-31,fraudulent,won,33.0
dsp_002646,txn_00346822,cust_01855,2025-12-11,fraudulent,lost,19.98
dsp_002647,txn_00347024,cust_01862,2026-01-22,fraudulent,pending,87.85
dsp_002648,txn_00347270,cust_02832,2025-11-10,duplicate,won,25.38
dsp_002649,txn_00347450,cust_02913,2026-03-01,fraudulent,won,11.33
dsp_002650,txn_00347619,cust_04550,2025-10-27,product_not_received,lost,9.22
dsp_002651,txn_00347723,cust_04550,2026-03-19,fraudulent,lost,12.17
dsp_002652,txn_00347890,cust_02611,2025-10-27,product_not_received,lost,86.88
dsp_002653,txn_00348054,cust_02493,2026-03-10,fraudulent,lost,31.88
dsp_002654,txn_00348123,cust_02493,2025-12-24,fraudulent,lost,6.57
dsp_002655,txn_00348201,cust_01578,2025-12-24,duplicate,lost,69.38
dsp_002656,txn_00348252,cust_01578,2026-01-25,fraudulent,lost,37.61
dsp_002657,txn_00348271,cust_01578,2026-02-28,fraudulent,pending,33.58
dsp_002658,txn_00348301,cust_01578,2026-03-16,duplicate,won,7.67
dsp_002659,txn_00348440,cust_03328,2026-03-01,product_not_received,won,11.29
dsp_002660,txn_00348570,cust_02949,2026-03-11,fraudulent,lost,40.15
dsp_002661,txn_00348571,cust_02949,2026-03-27,product_not_received,won,94.19
dsp_002662,txn_00349058,cust_04204,2025-04-21,fraudulent,lost,121.28
dsp_002663,txn_00349063,cust_04204,2025-08-07,product_not_received,won,59.16
dsp_002664,txn_00349177,cust_04204,2025-08-02,fraudulent,pending,82.41
dsp_002665,txn_00349344,cust_02574,2026-02-21,duplicate,lost,44.85
dsp_002666,txn_00349570,cust_02566,2026-02-26,product_not_received,won,150.34
dsp_002667,txn_00349572,cust_02566,2026-02-26,fraudulent,won,3.0
dsp_002668,txn_00349694,cust_02652,2026-03-27,duplicate,lost,72.78
dsp_002669,txn_00350057,cust_03502,2025-10-12,duplicate,won,5.55
dsp_002670,txn_00350586,cust_04648,2026-03-15,duplicate,won,53.32
dsp_002671,txn_00350653,cust_01349,2025-04-28,fraudulent,lost,34.65
dsp_002672,txn_00350756,cust_01349,2025-08-16,not_as_described,pending,82.72
dsp_002673,txn_00350778,cust_01349,2025-07-14,fraudulent,lost,48.6
dsp_002674,txn_00351241,cust_00432,2025-10-18,fraudulent,won,13.71
dsp_002675,txn_00351251,cust_00432,2025-11-17,duplicate,won,20.82
dsp_002676,txn_00351447,cust_00584,2026-03-17,fraudulent,lost,7.87
dsp_002677,txn_00351647,cust_02049,2026-02-25,fraudulent,lost,25.01
dsp_002678,txn_00351670,cust_04792,2025-08-11,not_as_described,lost,304.57
dsp_002679,txn_00351844,cust_04792,2026-03-21,product_not_received,lost,43.56
dsp_002680,txn_00352038,cust_00350,2026-01-10,fraudulent,lost,82.23
dsp_002681,txn_00352099,cust_03248,2026-03-25,fraudulent,lost,22.98
dsp_002682,txn_00352159,cust_01610,2026-02-10,product_not_received,lost,7.92
dsp_002683,txn_00352624,cust_00982,2025-10-19,duplicate,won,11.95
dsp_002684,txn_00352979,cust_03509,2025-12-09,fraudulent,lost,26.73
dsp_002685,txn_00353067,cust_01078,2025-12-03,not_as_described,won,38.27
dsp_002686,txn_00353498,cust_03197,2025-08-30,product_not_received,pending,42.57
dsp_002687,txn_00353558,cust_03197,2025-08-03,not_as_described,lost,28.19
dsp_002688,txn_00353869,cust_04963,2026-03-20,duplicate,lost,29.9
dsp_002689,txn_00354231,cust_00522,2026-03-08,unauthorized,pending,134.98
dsp_002690,txn_00354653,cust_01617,2026-03-01,unauthorized,won,69.02
dsp_002691,txn_00354810,cust_04351,2026-01-22,duplicate,lost,131.6
dsp_002692,txn_00354857,cust_04351,2025-11-11,fraudulent,won,7.32
dsp_002693,txn_00354879,cust_04351,2025-10-30,duplicate,won,7.34
dsp_002694,txn_00355396,cust_00992,2026-03-26,duplicate,won,25.35
dsp_002695,txn_00355721,cust_04178,2026-01-15,fraudulent,won,142.75
dsp_002696,txn_00355801,cust_04178,2026-03-12,product_not_received,won,70.02
dsp_002697,txn_00356056,cust_02996,2025-11-05,duplicate,won,6.04
dsp_002698,txn_00356332,cust_00540,2026-03-22,not_as_described,lost,103.85
dsp_002699,txn_00356662,cust_01537,2026-03-08,not_as_described,won,207.21
dsp_002700,txn_00356694,cust_02724,2026-01-23,product_not_received,lost,8.98
dsp_002701,txn_00356720,cust_02724,2026-02-24,product_not_received,won,11.63
dsp_002702,txn_00356991,cust_02803,2025-07-20,product_not_received,won,52.11
dsp_002703,txn_00357123,cust_02365,2025-12-22,fraudulent,lost,15.09
dsp_002704,txn_00357219,cust_02673,2025-12-09,product_not_received,pending,60.29
dsp_002705,txn_00357284,cust_02673,2026-01-28,fraudulent,lost,144.89
dsp_002706,txn_00357534,cust_02668,2025-12-20,product_not_received,pending,6.49
dsp_002707,txn_00357712,cust_03342,2026-02-09,duplicate,lost,10.3
dsp_002708,txn_00357885,cust_04673,2026-02-07,product_not_received,lost,37.72
dsp_002709,txn_00358021,cust_02153,2025-11-17,product_not_received,pending,42.05
dsp_002710,txn_00358052,cust_02153,2025-10-22,not_as_described,lost,17.87
dsp_002711,txn_00358606,cust_01807,2025-11-28,product_not_received,pending,55.18
dsp_002712,txn_00358737,cust_00277,2026-01-05,duplicate,lost,5.94
dsp_002713,txn_00358922,cust_03358,2026-03-07,product_not_received,won,15.12
dsp_002714,txn_00358936,cust_03358,2026-02-25,fraudulent,lost,11.73
dsp_002715,txn_00359005,cust_03358,2026-03-30,not_as_described,lost,32.88
dsp_002716,txn_00359099,cust_03358,2026-03-30,product_not_received,won,46.8
dsp_002717,txn_00359268,cust_04557,2026-01-16,fraudulent,lost,19.82
dsp_002718,txn_00359333,cust_04557,2025-12-16,unauthorized,won,4.74
dsp_002719,txn_00359342,cust_04555,2026-02-08,fraudulent,lost,31.15
dsp_002720,txn_00359392,cust_04555,2026-01-28,product_not_received,won,11.63
dsp_002721,txn_00359481,cust_04555,2026-02-18,fraudulent,pending,110.98
dsp_002722,txn_00359591,cust_00850,2026-02-21,fraudulent,lost,180.63
dsp_002723,txn_00359685,cust_00850,2025-12-21,fraudulent,pending,62.06
dsp_002724,txn_00359732,cust_00850,2026-01-20,duplicate,lost,4.08
dsp_002725,txn_00359897,cust_03437,2026-03-25,duplicate,pending,12.45
dsp_002726,txn_00359945,cust_03586,2026-02-14,product_not_received,pending,140.65
dsp_002727,txn_00360028,cust_02681,2026-03-05,fraudulent,lost,31.51
dsp_002728,txn_00360133,cust_02681,2026-02-16,fraudulent,won,67.55
dsp_002729,txn_00360160,cust_02681,2026-03-02,fraudulent,pending,19.35
dsp_002730,txn_00360170,cust_02681,2026-03-07,fraudulent,lost,37.99
dsp_002731,txn_00360239,cust_02152,2026-03-18,product_not_received,pending,17.8
dsp_002732,txn_00360450,cust_03743,2026-01-10,fraudulent,lost,50.53
dsp_002733,txn_00360588,cust_04935,2026-01-14,duplicate,lost,42.96
dsp_002734,txn_00360620,cust_04935,2026-02-05,fraudulent,won,83.31
dsp_002735,txn_00360926,cust_01732,2026-02-09,duplicate,won,65.34
dsp_002736,txn_00361266,cust_01572,2026-03-24,fraudulent,lost,117.99
dsp_002737,txn_00361280,cust_01572,2026-03-25,unauthorized,won,6.18
dsp_002738,txn_00361487,cust_01690,2026-03-16,duplicate,won,20.49
dsp_002739,txn_00361543,cust_03022,2026-01-30,not_as_described,won,10.02
dsp_002740,txn_00361556,cust_03022,2026-03-07,duplicate,won,44.65
dsp_002741,txn_00361762,cust_01871,2025-11-19,fraudulent,won,70.25
dsp_002742,txn_00362075,cust_02212,2025-12-12,product_not_received,won,2.87
dsp_002743,txn_00362238,cust_00014,2026-03-24,not_as_described,pending,30.84
dsp_002744,txn_00362380,cust_03998,2026-01-27,fraudulent,lost,22.84
dsp_002745,txn_00362384,cust_03998,2026-02-04,fraudulent,lost,227.42
dsp_002746,txn_00362512,cust_03998,2026-01-28,fraudulent,lost,21.64
dsp_002747,txn_00362539,cust_03998,2026-02-15,fraudulent,won,17.44
dsp_002748,txn_00362744,cust_01843,2026-03-17,unauthorized,pending,349.8
dsp_002749,txn_00362757,cust_01843,2026-02-22,product_not_received,lost,27.87
dsp_002750,txn_00363035,cust_02108,2025-11-02,fraudulent,lost,4.76
dsp_002751,txn_00363119,cust_01186,2026-03-01,unauthorized,won,84.93
dsp_002752,txn_00363250,cust_01186,2025-11-29,fraudulent,won,102.41
dsp_002753,txn_00363330,cust_03247,2026-01-30,product_not_received,won,93.61
dsp_002754,txn_00363452,cust_03247,2025-12-28,fraudulent,won,83.75
dsp_002755,txn_00363593,cust_03656,2026-04-01,fraudulent,lost,69.13
