customer_id,business_name,industry,signup_date,plan,mrr,country,employee_size
cust_03669,Business_3669,Non-profit,2026-03-12,Starter,29,USA,1-10
cust_03670,Business_3670,E-commerce,2026-01-03,Starter,29,Brazil,1-10
cust_03671,Business_3671,E-commerce,2026-02-11,Growth,99,USA,11-50
cust_03672,Business_3672,Marketplace,2026-03-09,Growth,99,USA,51-200
cust_03673,Business_3673,Non-profit,2025-10-12,Starter,29,Canada,11-50
cust_03674,Business_3674,SaaS,2026-03-01,Pro,299,USA,51-200
cust_03675,Business_3675,E-commerce,2025-11-23,Starter,29,India,1-10
cust_03676,Business_3676,Marketplace,2026-02-04,Growth,99,UK,1-10
cust_03677,Business_3677,Marketplace,2026-02-21,Pro,299,USA,51-200
cust_03678,Business_3678,E-commerce,2026-01-17,Growth,99,USA,11-50
cust_03679,Business_3679,Retail,2025-09-02,Growth,99,USA,1-10
cust_03680,Business_3680,Retail,2026-01-15,Starter,29,Brazil,11-50
cust_03681,Business_3681,E-commerce,2025-09-30,Pro,299,USA,11-50
cust_03682,Business_3682,Retail,2026-02-27,Growth,99,USA,51-200
cust_03683,Business_3683,SaaS,2025-09-19,Growth,99,USA,11-50
cust_03684,Business_3684,Marketplace,2026-02-11,Growth,99,Germany,51-200
cust_03685,Business_3685,E-commerce,2025-10-31,Starter,29,Canada,1-10
cust_03686,Business_3686,E-commerce,2025-12-05,Starter,29,Brazil,1-10
cust_03687,Business_3687,SaaS,2025-05-02,Pro,299,India,51-200
cust_03688,Business_3688,SaaS,2026-01-16,Growth,99,USA,11-50
cust_03689,Business_3689,Healthcare,2026-03-07,Starter,29,Canada,51-200
cust_03690,Business_3690,Services,2026-03-13,Starter,29,USA,1-10
cust_03691,Business_3691,Marketplace,2025-08-17,Starter,29,USA,11-50
cust_03692,Business_3692,Services,2025-12-16,Starter,29,USA,11-50
cust_03693,Business_3693,Services,2025-09-17,Starter,29,India,1-10
cust_03694,Business_3694,SaaS,2026-02-11,Growth,99,USA,1-10
cust_03695,Business_3695,E-commerce,2026-01-24,Growth,99,India,11-50
cust_03696,Business_3696,Retail,2026-03-12,Growth,99,USA,11-50
cust_03697,Business_3697,Marketplace,2025-03-15,Pro,299,USA,11-50
cust_03698,Business_3698,SaaS,2025-11-03,Growth,99,Germany,1-10
cust_03699,Business_3699,Services,2025-04-25,Growth,99,Germany,51-200
cust_03700,Business_3700,Marketplace,2026-02-06,Growth,99,USA,11-50
cust_03701,Business_3701,SaaS,2025-11-22,Growth,99,Canada,11-50
cust_03702,Business_3702,Marketplace,2025-10-30,Pro,299,USA,201-1000
cust_03703,Business_3703,E-commerce,2026-01-29,Pro,299,USA,201-1000
cust_03704,Business_3704,E-commerce,2025-08-01,Growth,99,USA,1-10
cust_03705,Business_3705,Marketplace,2025-03-28,Pro,299,USA,11-50
cust_03706,Business_3706,SaaS,2025-06-29,Pro,299,USA,11-50
cust_03707,Business_3707,Education,2025-10-05,Starter,29,Canada,11-50
cust_03708,Business_3708,E-commerce,2026-02-05,Growth,99,USA,1-10
cust_03709,Business_3709,Retail,2026-02-04,Starter,29,USA,1-10
cust_03710,Business_3710,E-commerce,2025-03-15,Starter,29,Brazil,1-10
cust_03711,Business_3711,E-commerce,2026-03-14,Growth,99,USA,1-10
cust_03712,Business_3712,SaaS,2025-10-15,Pro,299,India,51-200
cust_03713,Business_3713,SaaS,2025-10-19,Starter,29,Australia,11-50
cust_03714,Business_3714,Marketplace,2025-11-19,Growth,99,Canada,1-10
cust_03715,Business_3715,SaaS,2025-03-15,Growth,99,Australia,1-10
cust_03716,Business_3716,Marketplace,2026-01-30,Pro,299,Canada,11-50
cust_03717,Business_3717,SaaS,2026-01-25,Pro,299,UK,201-1000
cust_03718,Business_3718,Retail,2026-03-06,Starter,29,USA,1-10
cust_03719,Business_3719,SaaS,2026-01-04,Pro,299,India,1-10
cust_03720,Business_3720,E-commerce,2026-02-07,Starter,29,USA,11-50
cust_03721,Business_3721,E-commerce,2026-01-24,Starter,29,Canada,51-200
cust_03722,Business_3722,E-commerce,2025-08-12,Starter,29,USA,11-50
cust_03723,Business_3723,Services,2025-04-21,Starter,29,Canada,1-10
cust_03724,Business_3724,SaaS,2026-02-19,Pro,299,USA,1-10
cust_03725,Business_3725,E-commerce,2026-01-19,Pro,299,Brazil,11-50
cust_03726,Business_3726,SaaS,2025-05-03,Starter,29,Canada,1-10
cust_03727,Business_3727,Services,2026-03-08,Growth,99,Germany,11-50
cust_03728,Business_3728,Marketplace,2026-03-04,Pro,299,USA,201-1000
cust_03729,Business_3729,Education,2026-02-22,Starter,29,UK,1-10
cust_03730,Business_3730,Retail,2025-11-27,Pro,299,USA,51-200
cust_03731,Business_3731,E-commerce,2026-02-24,Pro,299,India,201-1000
cust_03732,Business_3732,SaaS,2025-03-15,Growth,99,UK,1-10
cust_03733,Business_3733,Marketplace,2026-01-03,Starter,29,USA,1-10
cust_03734,Business_3734,Marketplace,2025-12-22,Starter,29,Canada,11-50
cust_03735,Business_3735,Healthcare,2026-02-10,Growth,99,USA,1-10
cust_03736,Business_3736,Marketplace,2025-12-29,Pro,299,Canada,51-200
cust_03737,Business_3737,E-commerce,2025-11-05,Pro,299,UK,51-200
cust_03738,Business_3738,Marketplace,2025-09-30,Pro,299,UK,51-200
cust_03739,Business_3739,Retail,2025-09-28,Pro,299,Brazil,51-200
cust_03740,Business_3740,Marketplace,2025-12-02,Pro,299,India,51-200
cust_03741,Business_3741,Retail,2025-06-07,Pro,299,Canada,1-10
cust_03742,Business_3742,E-commerce,2025-08-23,Growth,99,UK,11-50
cust_03743,Business_3743,Marketplace,2025-09-27,Starter,29,USA,1-10
cust_03744,Business_3744,Retail,2026-03-09,Pro,299,Brazil,51-200
cust_03745,Business_3745,Services,2026-03-15,Pro,299,USA,201-1000
cust_03746,Business_3746,Services,2026-02-15,Pro,299,Brazil,11-50
cust_03747,Business_3747,Retail,2025-11-05,Growth,99,Australia,11-50
cust_03748,Business_3748,E-commerce,2026-01-11,Growth,99,UK,1-10
cust_03749,Business_3749,E-commerce,2026-01-13,Growth,99,Canada,11-50
cust_03750,Business_3750,Services,2025-06-29,Growth,99,USA,1-10
cust_03751,Business_3751,Marketplace,2025-06-17,Pro,299,UK,11-50
cust_03752,Business_3752,SaaS,2025-06-01,Pro,299,UK,201-1000
cust_03753,Business_3753,Services,2026-01-29,Growth,99,UK,11-50
cust_03754,Business_3754,E-commerce,2025-10-26,Pro,299,USA,11-50
cust_03755,Business_3755,SaaS,2026-02-05,Growth,99,Singapore,11-50
cust_03756,Business_3756,Services,2026-02-18,Growth,99,USA,11-50
cust_03757,Business_3757,Retail,2026-02-19,Growth,99,India,11-50
cust_03758,Business_3758,SaaS,2026-01-24,Starter,29,USA,1-10
cust_03759,Business_3759,Marketplace,2026-01-07,Growth,99,UK,11-50
cust_03760,Business_3760,Non-profit,2025-08-14,Starter,29,Brazil,1-10
cust_03761,Business_3761,E-commerce,2026-02-28,Pro,299,India,201-1000
cust_03762,Business_3762,Retail,2025-10-07,Starter,29,Australia,1-10
cust_03763,Business_3763,E-commerce,2025-12-15,Pro,299,USA,51-200
cust_03764,Business_3764,E-commerce,2026-02-03,Growth,99,Brazil,11-50
cust_03765,Business_3765,E-commerce,2025-12-24,Pro,299,Brazil,201-1000
cust_03766,Business_3766,E-commerce,2026-02-01,Growth,99,UK,1-10
cust_03767,Business_3767,SaaS,2025-11-27,Pro,299,USA,201-1000
cust_03768,Business_3768,Healthcare,2026-01-06,Starter,29,USA,51-200
cust_03769,Business_3769,E-commerce,2026-02-22,Starter,29,UK,1-10
cust_03770,Business_3770,Services,2026-03-01,Pro,299,Australia,1-10
cust_03771,Business_3771,SaaS,2025-12-11,Starter,29,USA,1-10
cust_03772,Business_3772,Marketplace,2025-06-09,Starter,29,USA,11-50
cust_03773,Business_3773,SaaS,2026-01-24,Starter,29,USA,1-10
cust_03774,Business_3774,Marketplace,2025-10-08,Growth,99,USA,11-50
cust_03775,Business_3775,Retail,2025-11-07,Starter,29,USA,1-10
cust_03776,Business_3776,SaaS,2025-04-28,Growth,99,USA,1-10
cust_03777,Business_3777,Retail,2025-08-21,Growth,99,Canada,1-10
cust_03778,Business_3778,Services,2025-12-05,Growth,99,USA,11-50
cust_03779,Business_3779,Marketplace,2025-11-07,Starter,29,India,11-50
cust_03780,Business_3780,Services,2025-06-14,Pro,299,Singapore,201-1000
cust_03781,Business_3781,Marketplace,2026-01-13,Pro,299,Brazil,1-10
cust_03782,Business_3782,E-commerce,2026-01-27,Pro,299,USA,51-200
cust_03783,Business_3783,Education,2026-03-14,Starter,29,USA,1-10
cust_03784,Business_3784,E-commerce,2025-08-17,Pro,299,Australia,11-50
cust_03785,Business_3785,E-commerce,2025-09-03,Pro,299,Canada,51-200
cust_03786,Business_3786,Non-profit,2026-03-02,Starter,29,Singapore,1-10
cust_03787,Business_3787,Services,2025-12-02,Growth,99,USA,1-10
cust_03788,Business_3788,SaaS,2025-12-31,Growth,99,Brazil,11-50
cust_03789,Business_3789,Education,2026-02-28,Starter,29,Canada,1-10
cust_03790,Business_3790,Education,2025-03-15,Starter,29,Canada,1-10
cust_03791,Business_3791,Services,2026-02-14,Growth,99,UK,11-50
cust_03792,Business_3792,Retail,2026-03-07,Starter,29,USA,1-10
cust_03793,Business_3793,Services,2025-11-27,Starter,29,Brazil,1-10
cust_03794,Business_3794,SaaS,2025-10-05,Growth,99,Canada,1-10
cust_03795,Business_3795,Marketplace,2026-03-12,Pro,299,Canada,11-50
cust_03796,Business_3796,Non-profit,2025-11-06,Pro,299,Canada,51-200
cust_03797,Business_3797,SaaS,2025-12-14,Pro,299,Brazil,1-10
cust_03798,Business_3798,Marketplace,2026-03-02,Pro,299,UK,201-1000
cust_03799,Business_3799,Services,2026-02-21,Starter,29,Canada,1-10
cust_03800,Business_3800,Education,2025-12-05,Starter,29,India,1-10
cust_03801,Business_3801,SaaS,2026-02-01,Pro,299,USA,51-200
cust_03802,Business_3802,SaaS,2025-04-15,Pro,299,Canada,201-1000
cust_03803,Business_3803,Services,2025-08-23,Pro,299,India,11-50
cust_03804,Business_3804,SaaS,2025-03-15,Starter,29,India,1-10
cust_03805,Business_3805,Education,2026-02-07,Starter,29,UK,11-50
cust_03806,Business_3806,Retail,2025-03-15,Growth,99,Singapore,11-50
cust_03807,Business_3807,SaaS,2026-01-07,Pro,299,Australia,51-200
cust_03808,Business_3808,E-commerce,2026-01-23,Growth,99,USA,11-50
cust_03809,Business_3809,Retail,2026-03-09,Starter,29,Canada,1-10
cust_03810,Business_3810,E-commerce,2026-03-09,Pro,299,UK,11-50
cust_03811,Business_3811,SaaS,2025-10-25,Starter,29,India,51-200
cust_03812,Business_3812,Marketplace,2026-01-01,Starter,29,Singapore,1-10
cust_03813,Business_3813,Non-profit,2026-02-13,Growth,99,USA,11-50
cust_03814,Business_3814,E-commerce,2025-11-21,Growth,99,USA,51-200
cust_03815,Business_3815,Marketplace,2026-02-09,Growth,99,Canada,11-50
cust_03816,Business_3816,Marketplace,2025-12-02,Starter,29,Brazil,1-10
cust_03817,Business_3817,E-commerce,2026-01-21,Growth,99,USA,11-50
cust_03818,Business_3818,SaaS,2025-08-19,Starter,29,Germany,1-10
cust_03819,Business_3819,E-commerce,2025-08-21,Starter,29,UK,1-10
cust_03820,Business_3820,Retail,2025-12-28,Growth,99,Singapore,11-50
cust_03821,Business_3821,Marketplace,2026-01-23,Pro,299,USA,51-200
cust_03822,Business_3822,E-commerce,2026-01-20,Pro,299,India,11-50
cust_03823,Business_3823,SaaS,2025-08-31,Pro,299,USA,51-200
cust_03824,Business_3824,SaaS,2026-01-27,Growth,99,Brazil,11-50
cust_03825,Business_3825,Services,2026-02-15,Growth,99,USA,11-50
cust_03826,Business_3826,E-commerce,2026-03-05,Pro,299,USA,51-200
cust_03827,Business_3827,E-commerce,2025-12-30,Growth,99,USA,11-50
cust_03828,Business_3828,Marketplace,2025-12-27,Growth,99,Australia,11-50
cust_03829,Business_3829,E-commerce,2025-08-07,Growth,99,Canada,51-200
cust_03830,Business_3830,SaaS,2026-02-13,Growth,99,UK,1-10
cust_03831,Business_3831,Services,2026-01-17,Growth,99,USA,11-50
cust_03832,Business_3832,Services,2025-08-29,Starter,29,Canada,1-10
cust_03833,Business_3833,Retail,2025-08-19,Growth,99,India,11-50
cust_03834,Business_3834,E-commerce,2026-01-16,Growth,99,Brazil,11-50
cust_03835,Business_3835,SaaS,2026-01-01,Pro,299,UK,201-1000
cust_03836,Business_3836,Services,2026-01-31,Growth,99,India,11-50
cust_03837,Business_3837,SaaS,2025-04-26,Growth,99,India,1-10
cust_03838,Business_3838,E-commerce,2026-02-28,Pro,299,India,11-50
cust_03839,Business_3839,Services,2025-04-24,Starter,29,Canada,1-10
cust_03840,Business_3840,SaaS,2025-10-28,Growth,99,Brazil,1-10
cust_03841,Business_3841,Marketplace,2025-12-14,Starter,29,Australia,1-10
cust_03842,Business_3842,Marketplace,2026-03-12,Pro,299,Brazil,201-1000
cust_03843,Business_3843,Services,2025-12-28,Starter,29,Canada,11-50
cust_03844,Business_3844,Services,2026-01-12,Growth,99,Canada,1-10
cust_03845,Business_3845,E-commerce,2026-02-22,Growth,99,USA,51-200
cust_03846,Business_3846,Retail,2025-11-07,Growth,99,USA,51-200
cust_03847,Business_3847,Non-profit,2025-03-15,Starter,29,USA,51-200
cust_03848,Business_3848,Non-profit,2025-12-06,Starter,29,USA,1-10
cust_03849,Business_3849,Marketplace,2025-10-16,Pro,299,Germany,11-50
cust_03850,Business_3850,Non-profit,2026-03-07,Starter,29,USA,11-50
cust_03851,Business_3851,E-commerce,2026-01-10,Growth,99,Australia,11-50
cust_03852,Business_3852,Non-profit,2026-03-01,Starter,29,USA,1-10
cust_03853,Business_3853,SaaS,2025-11-22,Pro,299,USA,201-1000
cust_03854,Business_3854,E-commerce,2025-04-15,Growth,99,India,1-10
cust_03855,Business_3855,SaaS,2025-11-05,Growth,99,USA,51-200
cust_03856,Business_3856,SaaS,2026-03-06,Growth,99,Canada,1-10
cust_03857,Business_3857,Retail,2026-01-22,Growth,99,USA,1-10
cust_03858,Business_3858,Services,2025-12-10,Starter,29,USA,1-10
cust_03859,Business_3859,SaaS,2026-01-13,Growth,99,USA,11-50
cust_03860,Business_3860,Retail,2025-08-12,Starter,29,Brazil,11-50
cust_03861,Business_3861,SaaS,2025-08-25,Pro,299,USA,51-200
cust_03862,Business_3862,SaaS,2025-11-22,Pro,299,Australia,1-10
cust_03863,Business_3863,E-commerce,2026-01-18,Pro,299,UK,51-200
cust_03864,Business_3864,E-commerce,2026-02-08,Pro,299,USA,51-200
cust_03865,Business_3865,SaaS,2026-03-02,Growth,99,Australia,11-50
cust_03866,Business_3866,E-commerce,2026-01-22,Growth,99,USA,11-50
cust_03867,Business_3867,Retail,2026-01-11,Starter,29,USA,1-10
cust_03868,Business_3868,E-commerce,2025-10-31,Pro,299,Germany,51-200
cust_03869,Business_3869,SaaS,2025-11-07,Starter,29,USA,1-10
cust_03870,Business_3870,Retail,2026-03-07,Pro,299,USA,51-200
cust_03871,Business_3871,SaaS,2026-01-14,Pro,299,Brazil,51-200
cust_03872,Business_3872,SaaS,2026-02-19,Growth,99,USA,1-10
cust_03873,Business_3873,SaaS,2026-02-23,Growth,99,India,11-50
cust_03874,Business_3874,Marketplace,2025-08-17,Growth,99,UK,11-50
cust_03875,Business_3875,Education,2026-03-10,Growth,99,India,11-50
cust_03876,Business_3876,Marketplace,2026-01-09,Starter,29,Australia,1-10
cust_03877,Business_3877,Services,2026-02-21,Pro,299,Canada,201-1000
cust_03878,Business_3878,SaaS,2025-07-05,Starter,29,Germany,11-50
cust_03879,Business_3879,E-commerce,2025-12-08,Pro,299,USA,11-50
cust_03880,Business_3880,Marketplace,2026-02-12,Growth,99,USA,51-200
cust_03881,Business_3881,Services,2025-12-22,Pro,299,Brazil,201-1000
cust_03882,Business_3882,Services,2025-10-09,Starter,29,USA,1-10
cust_03883,Business_3883,E-commerce,2025-03-15,Starter,29,UK,1-10
cust_03884,Business_3884,E-commerce,2026-02-14,Starter,29,Germany,1-10
cust_03885,Business_3885,SaaS,2025-06-28,Growth,99,Singapore,11-50
cust_03886,Business_3886,SaaS,2025-04-23,Growth,99,Singapore,51-200
cust_03887,Business_3887,E-commerce,2025-05-22,Growth,99,Canada,11-50
cust_03888,Business_3888,Non-profit,2025-11-14,Growth,99,USA,1-10
cust_03889,Business_3889,SaaS,2025-11-16,Growth,99,USA,11-50
cust_03890,Business_3890,SaaS,2026-01-13,Growth,99,Canada,51-200
cust_03891,Business_3891,Retail,2025-09-29,Starter,29,Brazil,1-10
cust_03892,Business_3892,Retail,2025-12-15,Starter,29,USA,1-10
cust_03893,Business_3893,E-commerce,2025-10-31,Pro,299,USA,1-10
cust_03894,Business_3894,E-commerce,2026-01-07,Starter,29,USA,1-10
cust_03895,Business_3895,E-commerce,2025-10-09,Starter,29,India,1-10
cust_03896,Business_3896,SaaS,2025-08-19,Starter,29,Canada,1-10
cust_03897,Business_3897,SaaS,2026-02-24,Starter,29,Brazil,1-10
cust_03898,Business_3898,Services,2025-08-13,Growth,99,India,11-50
cust_03899,Business_3899,SaaS,2025-12-12,Pro,299,USA,51-200
cust_03900,Business_3900,Services,2025-08-04,Pro,299,UK,11-50
cust_03901,Business_3901,SaaS,2026-01-07,Pro,299,Canada,51-200
cust_03902,Business_3902,Services,2026-01-17,Growth,99,USA,11-50
cust_03903,Business_3903,SaaS,2025-05-24,Starter,29,USA,1-10
cust_03904,Business_3904,SaaS,2026-02-09,Starter,29,USA,1-10
cust_03905,Business_3905,Retail,2025-08-04,Growth,99,UK,51-200
cust_03906,Business_3906,Education,2025-12-26,Pro,299,USA,201-1000
cust_03907,Business_3907,E-commerce,2025-12-19,Growth,99,UK,11-50
cust_03908,Business_3908,Retail,2026-01-30,Pro,299,India,201-1000
cust_03909,Business_3909,Retail,2025-12-03,Growth,99,UK,11-50
cust_03910,Business_3910,E-commerce,2026-01-27,Growth,99,USA,1-10
cust_03911,Business_3911,Marketplace,2026-03-11,Pro,299,UK,11-50
cust_03912,Business_3912,Services,2026-02-05,Starter,29,USA,1-10
cust_03913,Business_3913,SaaS,2026-03-15,Growth,99,India,11-50
cust_03914,Business_3914,Services,2025-03-15,Starter,29,USA,11-50
cust_03915,Business_3915,Non-profit,2025-03-15,Starter,29,USA,1-10
cust_03916,Business_3916,Retail,2026-01-14,Growth,99,India,11-50
cust_03917,Business_3917,E-commerce,2025-10-10,Growth,99,Germany,51-200
cust_03918,Business_3918,SaaS,2026-01-24,Starter,29,USA,1-10
cust_03919,Business_3919,E-commerce,2025-11-02,Starter,29,Canada,11-50
cust_03920,Business_3920,SaaS,2025-08-31,Growth,99,Canada,1-10
cust_03921,Business_3921,Services,2025-03-29,Starter,29,UK,1-10
cust_03922,Business_3922,Services,2026-01-13,Starter,29,Brazil,1-10
cust_03923,Business_3923,Retail,2025-09-13,Starter,29,USA,11-50
cust_03924,Business_3924,Retail,2026-02-06,Pro,299,USA,51-200
cust_03925,Business_3925,Services,2025-03-15,Starter,29,UK,1-10
cust_03926,Business_3926,Non-profit,2026-03-12,Growth,99,Canada,11-50
cust_03927,Business_3927,Marketplace,2025-11-24,Growth,99,India,1-10
cust_03928,Business_3928,Retail,2025-11-06,Starter,29,USA,1-10
cust_03929,Business_3929,Marketplace,2025-10-27,Growth,99,Brazil,1-10
cust_03930,Business_3930,Retail,2026-02-28,Pro,299,USA,51-200
cust_03931,Business_3931,E-commerce,2025-04-15,Starter,29,UK,11-50
cust_03932,Business_3932,Retail,2026-02-20,Pro,299,USA,51-200
cust_03933,Business_3933,E-commerce,2025-11-19,Pro,299,USA,11-50
cust_03934,Business_3934,Retail,2026-02-13,Pro,299,USA,201-1000
cust_03935,Business_3935,E-commerce,2026-01-30,Growth,99,India,11-50
cust_03936,Business_3936,Marketplace,2025-12-11,Growth,99,USA,1-10
cust_03937,Business_3937,SaaS,2026-01-10,Pro,299,USA,51-200
cust_03938,Business_3938,Marketplace,2026-02-23,Starter,29,Canada,1-10
cust_03939,Business_3939,SaaS,2026-02-21,Growth,99,USA,11-50
cust_03940,Business_3940,Education,2026-01-10,Starter,29,USA,1-10
cust_03941,Business_3941,E-commerce,2025-09-27,Starter,29,India,1-10
cust_03942,Business_3942,Retail,2025-06-15,Growth,99,UK,11-50
cust_03943,Business_3943,E-commerce,2026-03-05,Growth,99,USA,11-50
cust_03944,Business_3944,E-commerce,2026-01-15,Growth,99,USA,1-10
cust_03945,Business_3945,E-commerce,2026-03-03,Growth,99,India,11-50
cust_03946,Business_3946,Marketplace,2026-03-13,Pro,299,Australia,51-200
cust_03947,Business_3947,E-commerce,2025-11-05,Growth,99,USA,11-50
cust_03948,Business_3948,Marketplace,2025-11-25,Growth,99,Canada,11-50
cust_03949,Business_3949,Marketplace,2026-02-22,Growth,99,Brazil,51-200
cust_03950,Business_3950,Retail,2026-02-12,Starter,29,USA,11-50
cust_03951,Business_3951,E-commerce,2026-03-13,Starter,29,India,11-50
cust_03952,Business_3952,Marketplace,2025-08-11,Starter,29,USA,1-10
cust_03953,Business_3953,Marketplace,2025-03-15,Pro,299,USA,11-50
cust_03954,Business_3954,E-commerce,2026-02-26,Pro,299,India,51-200
cust_03955,Business_3955,SaaS,2026-02-12,Pro,299,Brazil,51-200
cust_03956,Business_3956,E-commerce,2025-07-15,Growth,99,Brazil,11-50
cust_03957,Business_3957,E-commerce,2025-05-06,Growth,99,USA,11-50
cust_03958,Business_3958,Marketplace,2026-01-09,Growth,99,USA,1-10
cust_03959,Business_3959,Education,2026-03-09,Starter,29,Canada,1-10
cust_03960,Business_3960,SaaS,2026-03-11,Growth,99,USA,11-50
cust_03961,Business_3961,Non-profit,2025-12-03,Starter,29,Australia,1-10
cust_03962,Business_3962,Services,2026-01-15,Growth,99,Singapore,1-10
cust_03963,Business_3963,Non-profit,2026-03-12,Starter,29,USA,1-10
cust_03964,Business_3964,E-commerce,2025-11-30,Growth,99,UK,1-10
cust_03965,Business_3965,E-commerce,2026-03-14,Growth,99,Canada,51-200
cust_03966,Business_3966,Services,2025-09-11,Starter,29,USA,1-10
cust_03967,Business_3967,E-commerce,2026-01-31,Growth,99,USA,51-200
cust_03968,Business_3968,E-commerce,2026-03-11,Pro,299,India,201-1000
cust_03969,Business_3969,Marketplace,2025-11-29,Growth,99,USA,11-50
cust_03970,Business_3970,E-commerce,2026-01-14,Starter,29,Germany,1-10
cust_03971,Business_3971,SaaS,2025-03-15,Growth,99,UK,51-200
cust_03972,Business_3972,SaaS,2025-12-11,Pro,299,USA,11-50
cust_03973,Business_3973,SaaS,2026-02-05,Pro,299,USA,201-1000
cust_03974,Business_3974,SaaS,2025-10-18,Starter,29,Canada,1-10
cust_03975,Business_3975,E-commerce,2026-02-05,Pro,299,Canada,11-50
cust_03976,Business_3976,E-commerce,2025-06-07,Growth,99,Brazil,11-50
cust_03977,Business_3977,SaaS,2026-01-18,Starter,29,Germany,1-10
cust_03978,Business_3978,Retail,2025-12-10,Growth,99,USA,1-10
cust_03979,Business_3979,Retail,2026-03-09,Starter,29,Canada,1-10
cust_03980,Business_3980,SaaS,2026-01-08,Growth,99,India,51-200
cust_03981,Business_3981,SaaS,2025-08-13,Starter,29,India,1-10
cust_03982,Business_3982,Education,2025-08-31,Growth,99,USA,11-50
cust_03983,Business_3983,E-commerce,2026-02-13,Growth,99,Canada,1-10
cust_03984,Business_3984,E-commerce,2026-02-13,Starter,29,Germany,1-10
cust_03985,Business_3985,SaaS,2025-08-24,Growth,99,USA,1-10
cust_03986,Business_3986,Retail,2025-04-30,Starter,29,USA,11-50
cust_03987,Business_3987,Marketplace,2026-03-03,Starter,29,Canada,1-10
cust_03988,Business_3988,SaaS,2026-01-03,Growth,99,USA,11-50
cust_03989,Business_3989,E-commerce,2026-01-25,Starter,29,USA,1-10
cust_03990,Business_3990,Marketplace,2025-07-13,Pro,299,Canada,11-50
cust_03991,Business_3991,Services,2026-03-05,Pro,299,USA,51-200
cust_03992,Business_3992,SaaS,2026-02-15,Growth,99,USA,51-200
cust_03993,Business_3993,Marketplace,2025-09-29,Growth,99,India,51-200
cust_03994,Business_3994,SaaS,2026-03-09,Starter,29,Canada,51-200
cust_03995,Business_3995,SaaS,2025-12-24,Growth,99,UK,11-50
cust_03996,Business_3996,Retail,2026-01-04,Growth,99,UK,1-10
cust_03997,Business_3997,Marketplace,2026-01-26,Starter,29,USA,1-10
cust_03998,Business_3998,Marketplace,2026-01-14,Growth,99,Australia,11-50
cust_03999,Business_3999,E-commerce,2025-12-15,Growth,99,Germany,11-50
cust_04000,Business_4000,Marketplace,2026-02-22,Growth,99,USA,1-10
cust_04001,Business_4001,Healthcare,2025-12-04,Starter,29,USA,11-50
cust_04002,Business_4002,Marketplace,2025-08-31,Growth,99,USA,51-200
cust_04003,Business_4003,Services,2025-09-25,Pro,299,USA,201-1000
cust_04004,Business_4004,Marketplace,2026-02-23,Pro,299,UK,51-200
cust_04005,Business_4005,E-commerce,2026-02-24,Growth,99,Brazil,11-50
cust_04006,Business_4006,SaaS,2026-02-06,Growth,99,Canada,1-10
cust_04007,Business_4007,SaaS,2026-01-21,Starter,29,USA,1-10
cust_04008,Business_4008,E-commerce,2026-01-11,Growth,99,USA,1-10
cust_04009,Business_4009,E-commerce,2025-10-30,Starter,29,India,1-10
cust_04010,Business_4010,Education,2026-03-08,Growth,99,UK,11-50
cust_04011,Business_4011,Services,2026-03-11,Pro,299,USA,51-200
cust_04012,Business_4012,Retail,2026-01-15,Pro,299,Canada,11-50
cust_04013,Business_4013,Healthcare,2025-10-23,Growth,99,Canada,1-10
cust_04014,Business_4014,SaaS,2026-02-18,Pro,299,USA,51-200
cust_04015,Business_4015,E-commerce,2025-11-12,Starter,29,UK,1-10
cust_04016,Business_4016,E-commerce,2026-02-07,Pro,299,USA,51-200
cust_04017,Business_4017,Non-profit,2025-06-28,Pro,299,Brazil,201-1000
cust_04018,Business_4018,E-commerce,2025-06-17,Growth,99,UK,11-50
cust_04019,Business_4019,Marketplace,2026-02-01,Pro,299,Canada,51-200
cust_04020,Business_4020,E-commerce,2026-02-12,Starter,29,Australia,51-200
cust_04021,Business_4021,Retail,2026-01-11,Growth,99,Australia,11-50
cust_04022,Business_4022,Non-profit,2026-02-10,Starter,29,Germany,11-50
cust_04023,Business_4023,Education,2025-11-02,Pro,299,USA,201-1000
cust_04024,Business_4024,E-commerce,2025-08-18,Growth,99,Germany,11-50
cust_04025,Business_4025,SaaS,2025-11-01,Growth,99,UK,51-200
cust_04026,Business_4026,SaaS,2025-08-19,Growth,99,USA,11-50
cust_04027,Business_4027,E-commerce,2026-01-14,Pro,299,USA,11-50
cust_04028,Business_4028,SaaS,2026-02-23,Growth,99,Brazil,1-10
cust_04029,Business_4029,Services,2025-10-06,Starter,29,UK,1-10
cust_04030,Business_4030,E-commerce,2026-01-21,Growth,99,USA,1-10
cust_04031,Business_4031,Services,2025-11-02,Growth,99,Brazil,11-50
cust_04032,Business_4032,Marketplace,2026-02-06,Growth,99,USA,51-200
cust_04033,Business_4033,Retail,2026-03-05,Starter,29,India,11-50
cust_04034,Business_4034,Services,2025-03-15,Growth,99,USA,1-10
cust_04035,Business_4035,SaaS,2026-02-23,Pro,299,Brazil,11-50
cust_04036,Business_4036,Retail,2025-03-15,Growth,99,USA,11-50
cust_04037,Business_4037,Services,2025-03-15,Growth,99,USA,1-10
cust_04038,Business_4038,Services,2025-09-07,Growth,99,USA,11-50
cust_04039,Business_4039,SaaS,2025-11-06,Starter,29,UK,11-50
cust_04040,Business_4040,Services,2025-12-02,Growth,99,USA,11-50
cust_04041,Business_4041,Marketplace,2025-07-17,Pro,299,India,201-1000
