ticket_id,customer_id,created_at,resolved_at,category,priority,satisfaction_score
tkt_006127,cust_04522,2025-12-03 00:00:00,2025-12-03 08:00:00,api_error,high,4
tkt_006128,cust_04524,2026-03-02 00:00:00,2026-03-03 19:00:00,payout_delay,low,5
tkt_006129,cust_04525,2026-01-24 00:00:00,2026-01-29 04:00:00,refund_request,low,4
tkt_006130,cust_04525,2026-02-24 00:00:00,2026-02-25 03:00:00,refund_request,medium,4
tkt_006131,cust_04525,2026-01-10 00:00:00,2026-01-15 05:00:00,refund_request,low,4
tkt_006132,cust_04527,2025-10-16 00:00:00,2025-10-16 07:00:00,integration_help,urgent,3
tkt_006133,cust_04527,2025-11-16 00:00:00,2025-11-18 05:00:00,account_setup,low,5
tkt_006134,cust_04528,2025-06-09 00:00:00,2025-06-09 15:00:00,payment_failure,high,2
tkt_006135,cust_04528,2025-11-10 00:00:00,2025-11-10 07:00:00,account_setup,high,3
tkt_006136,cust_04528,2025-08-05 00:00:00,2025-08-05 23:00:00,billing_question,high,4
tkt_006137,cust_04529,2026-03-06 00:00:00,2026-03-07 13:00:00,payment_failure,medium,4
tkt_006138,cust_04529,2025-12-09 00:00:00,2025-12-09 22:00:00,refund_request,medium,4
tkt_006139,cust_04529,2026-01-16 00:00:00,2026-01-19 00:00:00,billing_question,low,2
tkt_006140,cust_04529,2026-02-28 00:00:00,2026-03-01 07:00:00,payment_failure,low,3
tkt_006141,cust_04530,2026-02-23 00:00:00,2026-02-23 07:00:00,integration_help,high,3
tkt_006142,cust_04530,2026-02-27 00:00:00,2026-02-28 08:00:00,payment_failure,low,3
tkt_006143,cust_04532,2026-02-20 00:00:00,2026-02-21 14:00:00,integration_help,medium,1
tkt_006144,cust_04533,2026-02-13 00:00:00,2026-02-16 05:00:00,billing_question,low,5
tkt_006145,cust_04534,2026-02-22 00:00:00,2026-02-24 01:00:00,fraud_alert,medium,4
tkt_006146,cust_04535,2025-12-11 00:00:00,2025-12-12 08:00:00,integration_help,low,4
tkt_006147,cust_04536,2025-12-13 00:00:00,2025-12-13 17:00:00,payment_failure,medium,2
tkt_006148,cust_04537,2026-03-12 00:00:00,2026-03-12 04:00:00,payment_failure,urgent,5
tkt_006149,cust_04537,2026-01-28 00:00:00,2026-01-28 08:00:00,refund_request,medium,4
tkt_006150,cust_04538,2026-01-18 00:00:00,2026-01-18 02:00:00,payment_failure,urgent,3
tkt_006151,cust_04538,2026-01-05 00:00:00,2026-01-07 12:00:00,integration_help,low,5
tkt_006152,cust_04539,2026-03-07 00:00:00,2026-03-08 05:00:00,payment_failure,medium,3
tkt_006153,cust_04540,2026-03-15 00:00:00,2026-03-20 23:00:00,payment_failure,low,2
tkt_006154,cust_04540,2026-03-11 00:00:00,2026-03-12 17:00:00,billing_question,medium,5
tkt_006155,cust_04540,2026-03-14 00:00:00,2026-03-20 14:00:00,account_setup,low,5
tkt_006156,cust_04541,2026-03-08 00:00:00,2026-03-08 08:00:00,payment_failure,high,2
tkt_006157,cust_04542,2026-02-27 00:00:00,2026-02-27 07:00:00,payment_failure,high,2
tkt_006158,cust_04543,2026-02-16 00:00:00,2026-02-16 04:00:00,refund_request,high,2
tkt_006159,cust_04543,2026-02-28 00:00:00,2026-03-02 04:00:00,integration_help,medium,3
tkt_006160,cust_04543,2026-03-09 00:00:00,2026-03-10 23:00:00,payment_failure,low,4
tkt_006161,cust_04548,2025-11-28 00:00:00,2025-11-28 23:00:00,payment_failure,high,3
tkt_006162,cust_04548,2026-03-04 00:00:00,2026-03-05 20:00:00,payment_failure,medium,4
tkt_006163,cust_04548,2026-01-03 00:00:00,2026-01-03 13:00:00,payment_failure,high,1
tkt_006164,cust_04548,2026-02-05 00:00:00,2026-02-09 05:00:00,payout_delay,low,4
tkt_006165,cust_04548,2026-03-11 00:00:00,2026-03-11 08:00:00,refund_request,high,5
tkt_006166,cust_04549,2026-02-11 00:00:00,2026-02-11 17:00:00,payment_failure,high,3
tkt_006167,cust_04549,2025-12-02 00:00:00,2025-12-02 01:00:00,payment_failure,urgent,1
tkt_006168,cust_04549,2025-12-28 00:00:00,2025-12-28 07:00:00,payment_failure,urgent,3
tkt_006169,cust_04549,2025-11-17 00:00:00,2025-11-19 11:00:00,refund_request,low,2
tkt_006170,cust_04549,2026-01-01 00:00:00,2026-01-02 21:00:00,refund_request,medium,3
tkt_006171,cust_04550,2026-01-07 00:00:00,2026-01-08 17:00:00,integration_help,medium,1
tkt_006172,cust_04550,2026-01-30 00:00:00,2026-01-31 17:00:00,payment_failure,medium,4
tkt_006173,cust_04551,2026-03-03 00:00:00,2026-03-04 11:00:00,payment_failure,medium,2
tkt_006174,cust_04552,2026-03-15 00:00:00,2026-03-19 23:00:00,billing_question,low,4
tkt_006175,cust_04553,2026-03-05 00:00:00,2026-03-05 10:00:00,payment_failure,high,2
tkt_006176,cust_04553,2026-03-12 00:00:00,2026-03-14 18:00:00,billing_question,low,4
tkt_006177,cust_04553,2026-02-24 00:00:00,2026-02-24 03:00:00,integration_help,urgent,5
tkt_006178,cust_04553,2026-02-27 00:00:00,2026-02-27 11:00:00,refund_request,high,3
tkt_006179,cust_04553,2026-03-02 00:00:00,2026-03-02 17:00:00,payment_failure,high,1
tkt_006180,cust_04553,2026-03-07 00:00:00,2026-03-07 03:00:00,integration_help,urgent,1
tkt_006181,cust_04554,2025-12-21 00:00:00,2025-12-22 21:00:00,fraud_alert,low,4
tkt_006182,cust_04555,2026-02-08 00:00:00,2026-02-10 19:00:00,billing_question,medium,3
tkt_006183,cust_04557,2025-11-18 00:00:00,2025-11-18 13:00:00,payment_failure,medium,2
tkt_006184,cust_04558,2025-11-24 00:00:00,2025-11-24 21:00:00,payment_failure,high,3
tkt_006185,cust_04559,2026-02-24 00:00:00,2026-02-24 22:00:00,payment_failure,high,2
tkt_006186,cust_04559,2025-10-30 00:00:00,2025-10-30 10:00:00,account_setup,high,4
tkt_006187,cust_04559,2026-02-25 00:00:00,2026-02-25 07:00:00,payment_failure,high,4
tkt_006188,cust_04559,2025-12-17 00:00:00,2025-12-22 01:00:00,payment_failure,low,2
tkt_006189,cust_04560,2025-12-05 00:00:00,2025-12-05 10:00:00,refund_request,high,4
tkt_006190,cust_04560,2026-01-07 00:00:00,2026-01-07 08:00:00,refund_request,high,4
tkt_006191,cust_04560,2026-01-29 00:00:00,2026-02-03 16:00:00,billing_question,low,4
tkt_006192,cust_04560,2025-05-03 00:00:00,2025-05-03 15:00:00,payment_failure,high,2
tkt_006193,cust_04561,2026-03-05 00:00:00,2026-03-05 14:00:00,refund_request,high,4
tkt_006194,cust_04562,2026-03-15 00:00:00,2026-03-15 19:00:00,payment_failure,high,5
tkt_006195,cust_04563,2025-09-16 00:00:00,2025-09-16 19:00:00,payment_failure,medium,3
tkt_006196,cust_04564,2026-03-15 00:00:00,2026-03-15 03:00:00,payment_failure,urgent,4
tkt_006197,cust_04566,2025-12-30 00:00:00,2025-12-30 23:00:00,integration_help,high,3
tkt_006198,cust_04566,2026-02-03 00:00:00,2026-02-04 14:00:00,payment_failure,medium,4
tkt_006199,cust_04566,2025-06-26 00:00:00,2025-06-26 03:00:00,payment_failure,urgent,2
tkt_006200,cust_04566,2025-12-25 00:00:00,2025-12-25 08:00:00,refund_request,urgent,3
tkt_006201,cust_04566,2026-02-12 00:00:00,2026-02-12 11:00:00,billing_question,high,5
tkt_006202,cust_04569,2026-03-15 00:00:00,2026-03-19 08:00:00,refund_request,low,4
tkt_006203,cust_04569,2026-03-04 00:00:00,2026-03-05 23:00:00,integration_help,low,3
tkt_006204,cust_04570,2025-12-15 00:00:00,2025-12-15 09:00:00,payment_failure,high,3
tkt_006205,cust_04570,2025-10-12 00:00:00,2025-10-12 15:00:00,integration_help,high,1
tkt_006206,cust_04572,2025-11-11 00:00:00,2025-11-12 07:00:00,integration_help,low,5
tkt_006207,cust_04573,2026-03-07 00:00:00,2026-03-10 06:00:00,api_error,low,4
tkt_006208,cust_04573,2026-03-08 00:00:00,2026-03-12 21:00:00,fraud_alert,low,3
tkt_006209,cust_04578,2026-02-23 00:00:00,2026-02-25 16:00:00,refund_request,low,5
tkt_006210,cust_04578,2026-03-15 00:00:00,2026-03-17 05:00:00,refund_request,medium,4
tkt_006211,cust_04579,2025-12-10 00:00:00,2025-12-12 19:00:00,refund_request,low,4
tkt_006212,cust_04579,2025-07-21 00:00:00,2025-07-23 22:00:00,integration_help,medium,5
tkt_006213,cust_04579,2025-12-30 00:00:00,2025-12-30 18:00:00,payment_failure,high,2
tkt_006214,cust_04579,2025-12-05 00:00:00,2025-12-05 22:00:00,account_setup,high,3
tkt_006215,cust_04580,2026-01-19 00:00:00,2026-01-19 19:00:00,payment_failure,high,4
tkt_006216,cust_04580,2025-12-25 00:00:00,2025-12-30 08:00:00,payment_failure,low,1
tkt_006217,cust_04582,2026-02-19 00:00:00,2026-02-21 13:00:00,fraud_alert,medium,5
tkt_006218,cust_04583,2026-02-14 00:00:00,2026-02-14 23:00:00,account_setup,high,3
tkt_006219,cust_04583,2025-09-30 00:00:00,2025-09-30 04:00:00,payment_failure,high,2
tkt_006220,cust_04583,2026-02-24 00:00:00,2026-02-24 12:00:00,refund_request,high,4
tkt_006221,cust_04583,2025-12-08 00:00:00,2025-12-09 22:00:00,account_setup,low,4
tkt_006222,cust_04584,2025-11-11 00:00:00,2025-11-11 13:00:00,refund_request,high,4
tkt_006223,cust_04585,2025-11-09 00:00:00,2025-11-09 05:00:00,billing_question,high,3
tkt_006224,cust_04585,2026-03-08 00:00:00,2026-03-08 19:00:00,integration_help,high,4
tkt_006225,cust_04586,2025-11-30 00:00:00,2025-11-30 04:00:00,refund_request,urgent,1
tkt_006226,cust_04586,2025-07-18 00:00:00,2025-07-20 08:00:00,integration_help,medium,4
tkt_006227,cust_04586,2025-09-10 00:00:00,2025-09-10 13:00:00,refund_request,high,5
tkt_006228,cust_04586,2025-03-16 00:00:00,2025-03-17 16:00:00,payment_failure,medium,1
tkt_006229,cust_04587,2026-03-05 00:00:00,2026-03-05 15:00:00,refund_request,high,4
tkt_006230,cust_04587,2026-02-22 00:00:00,2026-02-22 04:00:00,payment_failure,urgent,4
tkt_006231,cust_04588,2026-03-11 00:00:00,2026-03-11 18:00:00,integration_help,high,4
tkt_006232,cust_04588,2026-03-13 00:00:00,2026-03-13 10:00:00,payment_failure,high,4
tkt_006233,cust_04589,2025-11-26 00:00:00,2025-11-26 20:00:00,billing_question,medium,5
tkt_006234,cust_04589,2026-01-14 00:00:00,2026-01-14 10:00:00,payment_failure,high,4
tkt_006235,cust_04590,2025-10-15 00:00:00,2025-10-15 04:00:00,refund_request,high,5
tkt_006236,cust_04591,2025-12-21 00:00:00,2025-12-24 03:00:00,integration_help,low,4
tkt_006237,cust_04591,2026-01-24 00:00:00,2026-01-30 10:00:00,billing_question,low,4
tkt_006238,cust_04593,2026-02-20 00:00:00,2026-02-20 08:00:00,refund_request,medium,5
tkt_006239,cust_04596,2025-11-26 00:00:00,2025-11-26 02:00:00,billing_question,urgent,3
tkt_006240,cust_04596,2025-12-02 00:00:00,2025-12-02 19:00:00,payment_failure,high,2
tkt_006241,cust_04596,2025-12-25 00:00:00,2025-12-25 08:00:00,refund_request,urgent,2
tkt_006242,cust_04598,2026-02-21 00:00:00,2026-02-23 18:00:00,payment_failure,medium,2
tkt_006243,cust_04598,2026-03-04 00:00:00,2026-03-05 12:00:00,integration_help,low,5
tkt_006244,cust_04598,2026-02-19 00:00:00,2026-02-20 01:00:00,integration_help,medium,2
tkt_006245,cust_04598,2026-02-22 00:00:00,2026-02-22 14:00:00,refund_request,medium,3
tkt_006246,cust_04599,2026-01-21 00:00:00,2026-01-28 00:00:00,billing_question,low,5
tkt_006247,cust_04599,2026-02-08 00:00:00,2026-02-12 17:00:00,refund_request,low,5
tkt_006248,cust_04600,2026-02-25 00:00:00,2026-02-26 18:00:00,billing_question,medium,5
tkt_006249,cust_04600,2026-03-01 00:00:00,2026-03-01 10:00:00,refund_request,high,4
tkt_006250,cust_04602,2025-11-20 00:00:00,2025-11-21 22:00:00,payment_failure,medium,1
tkt_006251,cust_04602,2026-01-10 00:00:00,2026-01-10 22:00:00,payment_failure,medium,5
tkt_006252,cust_04603,2026-02-26 00:00:00,2026-02-28 00:00:00,payment_failure,low,4
tkt_006253,cust_04603,2025-09-01 00:00:00,2025-09-03 18:00:00,payment_failure,medium,5
tkt_006254,cust_04603,2025-10-08 00:00:00,2025-10-11 02:00:00,billing_question,low,4
tkt_006255,cust_04603,2025-06-10 00:00:00,2025-06-10 08:00:00,payment_failure,medium,5
tkt_006256,cust_04606,2025-07-09 00:00:00,2025-07-09 22:00:00,billing_question,medium,4
tkt_006257,cust_04606,2025-09-01 00:00:00,2025-09-01 19:00:00,payment_failure,medium,3
tkt_006258,cust_04608,2026-03-06 00:00:00,2026-03-06 05:00:00,fraud_alert,urgent,5
tkt_006259,cust_04608,2026-03-15 00:00:00,2026-03-17 22:00:00,billing_question,medium,4
tkt_006260,cust_04608,2026-03-09 00:00:00,2026-03-10 22:00:00,billing_question,medium,5
tkt_006261,cust_04608,2026-03-01 00:00:00,2026-03-01 07:00:00,payment_failure,urgent,1
tkt_006262,cust_04608,2026-02-27 00:00:00,2026-02-27 07:00:00,api_error,high,2
tkt_006263,cust_04609,2025-10-13 00:00:00,2025-10-13 17:00:00,payment_failure,high,1
tkt_006264,cust_04609,2025-12-31 00:00:00,2025-12-31 01:00:00,payment_failure,urgent,4
tkt_006265,cust_04610,2026-02-25 00:00:00,2026-03-02 09:00:00,payment_failure,low,4
tkt_006266,cust_04611,2026-03-05 00:00:00,2026-03-06 02:00:00,integration_help,medium,5
tkt_006267,cust_04611,2026-03-14 00:00:00,2026-03-14 23:00:00,refund_request,high,2
tkt_006268,cust_04612,2026-03-13 00:00:00,2026-03-16 01:00:00,refund_request,low,4
tkt_006269,cust_04614,2026-03-05 00:00:00,2026-03-08 13:00:00,integration_help,low,4
tkt_006270,cust_04616,2026-03-02 00:00:00,2026-03-08 13:00:00,integration_help,low,5
tkt_006271,cust_04617,2026-03-14 00:00:00,2026-03-15 19:00:00,billing_question,low,5
tkt_006272,cust_04621,2025-12-01 00:00:00,2025-12-02 08:00:00,billing_question,medium,4
tkt_006273,cust_04622,2026-01-29 00:00:00,2026-01-30 10:00:00,fraud_alert,medium,4
tkt_006274,cust_04624,2026-02-20 00:00:00,2026-02-20 09:00:00,integration_help,high,4
tkt_006275,cust_04625,2025-09-04 00:00:00,2025-09-04 04:00:00,payment_failure,high,1
tkt_006276,cust_04625,2025-12-07 00:00:00,2025-12-07 21:00:00,integration_help,high,4
tkt_006277,cust_04627,2026-01-29 00:00:00,2026-01-29 10:00:00,payment_failure,high,4
tkt_006278,cust_04627,2026-03-12 00:00:00,2026-03-13 05:00:00,payment_failure,medium,4
tkt_006279,cust_04627,2026-03-07 00:00:00,2026-03-08 10:00:00,payment_failure,low,3
tkt_006280,cust_04627,2026-02-06 00:00:00,2026-02-06 04:00:00,api_error,urgent,2
tkt_006281,cust_04627,2026-02-04 00:00:00,2026-02-05 20:00:00,payment_failure,low,1
tkt_006282,cust_04628,2026-02-03 00:00:00,2026-02-03 18:00:00,payment_failure,high,3
tkt_006283,cust_04630,2026-02-15 00:00:00,2026-02-17 00:00:00,payment_failure,medium,5
tkt_006284,cust_04630,2026-02-09 00:00:00,2026-02-09 18:00:00,refund_request,high,4
tkt_006285,cust_04631,2026-03-15 00:00:00,2026-03-15 05:00:00,payment_failure,high,2
tkt_006286,cust_04632,2026-02-14 00:00:00,2026-02-14 08:00:00,refund_request,urgent,5
tkt_006287,cust_04632,2026-02-06 00:00:00,2026-02-07 16:00:00,payment_failure,medium,5
tkt_006288,cust_04632,2026-02-25 00:00:00,2026-03-01 09:00:00,payment_failure,low,2
tkt_006289,cust_04632,2026-03-13 00:00:00,2026-03-15 17:00:00,billing_question,medium,4
tkt_006290,cust_04632,2026-03-11 00:00:00,2026-03-11 03:00:00,payment_failure,urgent,2
tkt_006291,cust_04633,2025-09-12 00:00:00,2025-09-12 09:00:00,refund_request,high,3
tkt_006292,cust_04634,2025-08-27 00:00:00,2025-08-27 05:00:00,payment_failure,urgent,4
tkt_006293,cust_04634,2025-11-22 00:00:00,2025-11-22 18:00:00,integration_help,medium,3
tkt_006294,cust_04640,2025-09-03 00:00:00,2025-09-03 22:00:00,payment_failure,high,4
tkt_006295,cust_04641,2025-06-20 00:00:00,2025-06-22 13:00:00,billing_question,medium,5
tkt_006296,cust_04641,2025-07-11 00:00:00,2025-07-15 22:00:00,api_error,low,4
tkt_006297,cust_04641,2025-12-01 00:00:00,2025-12-01 03:00:00,payment_failure,urgent,2
tkt_006298,cust_04641,2026-01-02 00:00:00,2026-01-02 08:00:00,refund_request,urgent,1
tkt_006299,cust_04642,2026-02-01 00:00:00,2026-02-01 15:00:00,billing_question,high,2
tkt_006300,cust_04642,2026-02-27 00:00:00,2026-02-27 21:00:00,integration_help,high,4
tkt_006301,cust_04642,2026-02-27 00:00:00,2026-02-27 03:00:00,payment_failure,urgent,2
tkt_006302,cust_04643,2026-01-31 00:00:00,2026-02-04 12:00:00,billing_question,low,5
tkt_006303,cust_04643,2026-01-05 00:00:00,2026-01-10 12:00:00,payout_delay,low,4
tkt_006304,cust_04644,2026-03-05 00:00:00,2026-03-07 23:00:00,billing_question,medium,5
tkt_006305,cust_04644,2026-03-12 00:00:00,2026-03-14 14:00:00,billing_question,low,5
tkt_006306,cust_04644,2026-03-03 00:00:00,2026-03-03 09:00:00,billing_question,medium,4
tkt_006307,cust_04645,2025-12-22 00:00:00,2025-12-24 01:00:00,payment_failure,medium,4
tkt_006308,cust_04647,2025-11-16 00:00:00,2025-11-22 19:00:00,billing_question,low,4
tkt_006309,cust_04647,2025-12-25 00:00:00,2025-12-25 06:00:00,billing_question,urgent,4
tkt_006310,cust_04647,2026-03-03 00:00:00,2026-03-05 22:00:00,refund_request,low,2
tkt_006311,cust_04647,2025-11-10 00:00:00,2025-11-12 22:00:00,refund_request,medium,3
tkt_006312,cust_04648,2026-02-22 00:00:00,2026-02-22 02:00:00,payment_failure,urgent,3
tkt_006313,cust_04648,2026-03-14 00:00:00,2026-03-14 17:00:00,billing_question,medium,4
tkt_006314,cust_04648,2026-02-25 00:00:00,2026-02-25 03:00:00,payment_failure,urgent,3
tkt_006315,cust_04648,2026-02-15 00:00:00,2026-02-15 03:00:00,payment_failure,urgent,5
tkt_006316,cust_04649,2025-09-09 00:00:00,2025-09-15 21:00:00,api_error,low,4
tkt_006317,cust_04649,2026-02-28 00:00:00,2026-03-05 20:00:00,integration_help,low,5
tkt_006318,cust_04649,2025-10-01 00:00:00,2025-10-02 18:00:00,integration_help,medium,5
tkt_006319,cust_04650,2026-03-15 00:00:00,2026-03-15 11:00:00,payment_failure,high,2
tkt_006320,cust_04650,2026-03-09 00:00:00,2026-03-09 04:00:00,refund_request,urgent,3
tkt_006321,cust_04651,2026-03-15 00:00:00,2026-03-19 11:00:00,fraud_alert,low,3
tkt_006322,cust_04652,2025-11-06 00:00:00,2025-11-06 18:00:00,api_error,medium,5
tkt_006323,cust_04654,2025-11-07 00:00:00,2025-11-09 07:00:00,fraud_alert,medium,4
tkt_006324,cust_04654,2026-02-18 00:00:00,2026-02-19 07:00:00,account_setup,low,4
tkt_006325,cust_04658,2026-03-11 00:00:00,2026-03-11 10:00:00,payment_failure,high,3
tkt_006326,cust_04658,2025-12-20 00:00:00,2025-12-20 05:00:00,payment_failure,high,4
tkt_006327,cust_04658,2025-12-30 00:00:00,2025-12-30 04:00:00,payment_failure,urgent,4
tkt_006328,cust_04659,2026-03-13 00:00:00,2026-03-18 02:00:00,fraud_alert,low,4
tkt_006329,cust_04659,2026-03-03 00:00:00,2026-03-07 19:00:00,api_error,low,4
tkt_006330,cust_04660,2026-03-06 00:00:00,2026-03-06 16:00:00,api_error,medium,5
tkt_006331,cust_04662,2025-12-09 00:00:00,2025-12-10 20:00:00,integration_help,low,5
tkt_006332,cust_04662,2025-12-08 00:00:00,2025-12-08 18:00:00,integration_help,high,3
tkt_006333,cust_04662,2026-02-09 00:00:00,2026-02-09 16:00:00,billing_question,medium,4
tkt_006334,cust_04664,2025-10-11 00:00:00,2025-10-11 22:00:00,refund_request,high,3
tkt_006335,cust_04664,2026-01-02 00:00:00,2026-01-02 08:00:00,integration_help,high,3
tkt_006336,cust_04664,2025-12-08 00:00:00,2025-12-08 08:00:00,payment_failure,urgent,3
tkt_006337,cust_04665,2025-11-30 00:00:00,2025-12-02 23:00:00,account_setup,medium,4
tkt_006338,cust_04665,2025-11-11 00:00:00,2025-11-11 05:00:00,payment_failure,high,4
tkt_006339,cust_04666,2025-11-27 00:00:00,2025-11-27 19:00:00,integration_help,high,3
tkt_006340,cust_04666,2026-03-02 00:00:00,2026-03-05 20:00:00,billing_question,low,3
tkt_006341,cust_04666,2026-02-11 00:00:00,2026-02-11 19:00:00,billing_question,high,4
tkt_006342,cust_04669,2026-03-07 00:00:00,2026-03-12 02:00:00,account_setup,low,3
tkt_006343,cust_04669,2025-12-30 00:00:00,2025-12-31 20:00:00,fraud_alert,medium,5
tkt_006344,cust_04670,2026-03-10 00:00:00,2026-03-12 07:00:00,refund_request,medium,5
tkt_006345,cust_04670,2026-01-15 00:00:00,2026-01-17 22:00:00,integration_help,medium,3
tkt_006346,cust_04670,2025-12-11 00:00:00,2025-12-14 00:00:00,account_setup,low,4
tkt_006347,cust_04670,2026-01-30 00:00:00,2026-01-30 22:00:00,payment_failure,high,2
tkt_006348,cust_04672,2025-12-14 00:00:00,2025-12-14 06:00:00,payment_failure,urgent,3
tkt_006349,cust_04673,2025-10-15 00:00:00,2025-10-17 06:00:00,fraud_alert,medium,3
tkt_006350,cust_04673,2026-01-11 00:00:00,2026-01-11 15:00:00,payment_failure,medium,4
tkt_006351,cust_04674,2026-03-02 00:00:00,2026-03-02 05:00:00,payment_failure,high,3
tkt_006352,cust_04674,2026-03-11 00:00:00,2026-03-11 13:00:00,payment_failure,high,3
tkt_006353,cust_04674,2026-03-03 00:00:00,2026-03-08 08:00:00,payment_failure,low,5
tkt_006354,cust_04675,2026-02-17 00:00:00,2026-02-17 16:00:00,integration_help,high,1
tkt_006355,cust_04676,2026-01-01 00:00:00,2026-01-01 04:00:00,payment_failure,urgent,4
tkt_006356,cust_04676,2026-01-10 00:00:00,2026-01-10 09:00:00,payment_failure,high,4
tkt_006357,cust_04676,2026-02-08 00:00:00,2026-02-08 20:00:00,payment_failure,high,5
tkt_006358,cust_04676,2026-01-07 00:00:00,2026-01-07 17:00:00,payout_delay,high,3
tkt_006359,cust_04678,2025-07-09 00:00:00,2025-07-11 14:00:00,payment_failure,medium,4
tkt_006360,cust_04678,2025-12-23 00:00:00,2025-12-25 16:00:00,refund_request,medium,5
tkt_006361,cust_04678,2026-01-09 00:00:00,2026-01-09 11:00:00,refund_request,high,4
tkt_006362,cust_04678,2025-04-16 00:00:00,2025-04-16 17:00:00,payment_failure,high,2
tkt_006363,cust_04678,2026-02-18 00:00:00,2026-02-18 06:00:00,billing_question,high,2
tkt_006364,cust_04678,2025-05-08 00:00:00,2025-05-12 00:00:00,billing_question,low,5
tkt_006365,cust_04679,2025-12-07 00:00:00,2025-12-07 13:00:00,payment_failure,high,3
tkt_006366,cust_04679,2025-11-25 00:00:00,2025-11-25 09:00:00,integration_help,high,3
tkt_006367,cust_04679,2025-12-20 00:00:00,2025-12-26 07:00:00,api_error,low,3
tkt_006368,cust_04679,2025-11-15 00:00:00,2025-11-16 04:00:00,api_error,medium,4
tkt_006369,cust_04679,2025-12-08 00:00:00,2025-12-08 17:00:00,fraud_alert,high,3
tkt_006370,cust_04680,2026-02-17 00:00:00,2026-02-17 05:00:00,payment_failure,urgent,2
tkt_006371,cust_04680,2026-01-05 00:00:00,2026-01-07 23:00:00,payment_failure,medium,5
tkt_006372,cust_04680,2026-01-25 00:00:00,2026-01-27 22:00:00,account_setup,medium,4
tkt_006373,cust_04680,2026-02-06 00:00:00,2026-02-07 17:00:00,integration_help,medium,4
tkt_006374,cust_04680,2026-01-27 00:00:00,2026-01-30 03:00:00,payment_failure,low,5
tkt_006375,cust_04680,2026-02-09 00:00:00,2026-02-09 08:00:00,payment_failure,urgent,2
tkt_006376,cust_04681,2026-02-15 00:00:00,2026-02-15 11:00:00,api_error,medium,3
tkt_006377,cust_04681,2026-03-12 00:00:00,2026-03-12 20:00:00,fraud_alert,high,2
tkt_006378,cust_04682,2026-02-22 00:00:00,2026-02-22 07:00:00,billing_question,high,5
tkt_006379,cust_04682,2026-03-04 00:00:00,2026-03-06 13:00:00,billing_question,low,2
tkt_006380,cust_04682,2026-03-09 00:00:00,2026-03-11 21:00:00,payment_failure,medium,4
tkt_006381,cust_04685,2025-11-17 00:00:00,2025-11-23 14:00:00,payment_failure,low,5
tkt_006382,cust_04685,2025-10-05 00:00:00,2025-10-05 10:00:00,payment_failure,high,4
tkt_006383,cust_04685,2025-10-11 00:00:00,2025-10-14 11:00:00,payment_failure,low,2
tkt_006384,cust_04685,2025-11-05 00:00:00,2025-11-06 15:00:00,payment_failure,medium,1
tkt_006385,cust_04685,2026-02-14 00:00:00,2026-02-14 04:00:00,payment_failure,high,4
tkt_006386,cust_04687,2026-03-14 00:00:00,2026-03-14 14:00:00,integration_help,high,5
tkt_006387,cust_04687,2026-03-11 00:00:00,2026-03-13 17:00:00,account_setup,medium,3
tkt_006388,cust_04689,2026-01-31 00:00:00,2026-02-04 06:00:00,billing_question,low,4
tkt_006389,cust_04689,2025-12-12 00:00:00,2025-12-12 21:00:00,integration_help,medium,3
tkt_006390,cust_04689,2026-01-05 00:00:00,2026-01-11 08:00:00,payment_failure,low,4
tkt_006391,cust_04690,2026-02-14 00:00:00,2026-02-16 04:00:00,fraud_alert,medium,4
tkt_006392,cust_04691,2026-03-15 00:00:00,2026-03-17 06:00:00,payment_failure,medium,2
tkt_006393,cust_04691,2026-01-22 00:00:00,2026-01-25 08:00:00,account_setup,low,2
tkt_006394,cust_04691,2026-01-31 00:00:00,2026-01-31 19:00:00,integration_help,medium,4
tkt_006395,cust_04692,2026-03-13 00:00:00,2026-03-18 15:00:00,payment_failure,low,4
tkt_006396,cust_04694,2026-03-14 00:00:00,2026-03-17 22:00:00,billing_question,low,5
tkt_006397,cust_04694,2026-03-14 00:00:00,2026-03-14 11:00:00,payment_failure,high,2
tkt_006398,cust_04694,2025-12-31 00:00:00,2025-12-31 13:00:00,payment_failure,high,5
tkt_006399,cust_04695,2026-02-07 00:00:00,2026-02-07 08:00:00,payment_failure,urgent,1
tkt_006400,cust_04695,2026-02-26 00:00:00,2026-02-26 04:00:00,refund_request,high,1
tkt_006401,cust_04695,2026-03-07 00:00:00,2026-03-07 19:00:00,payout_delay,high,4
tkt_006402,cust_04696,2025-11-25 00:00:00,2025-11-25 18:00:00,payment_failure,medium,2
tkt_006403,cust_04696,2025-10-22 00:00:00,2025-10-22 02:00:00,payment_failure,urgent,2
tkt_006404,cust_04696,2025-10-11 00:00:00,2025-10-13 13:00:00,api_error,medium,3
tkt_006405,cust_04697,2026-03-02 00:00:00,2026-03-02 16:00:00,payment_failure,medium,2
tkt_006406,cust_04697,2026-02-11 00:00:00,2026-02-11 05:00:00,account_setup,high,1
tkt_006407,cust_04698,2026-02-09 00:00:00,2026-02-09 03:00:00,billing_question,urgent,3
tkt_006408,cust_04699,2026-03-04 00:00:00,2026-03-04 03:00:00,fraud_alert,urgent,4
tkt_006409,cust_04699,2026-03-03 00:00:00,2026-03-04 21:00:00,api_error,medium,3
tkt_006410,cust_04699,2026-03-02 00:00:00,2026-03-03 05:00:00,payment_failure,medium,4
